
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"1264","Exchange","Cuthbert Peace","Seraph Milk (Mooshum)","1","The Clatter of Wings","77","77"
"1265","Exchange","Cuthbert Peace","Holy Track","1","The Clatter of Wings","77","78"
"1270","Knows","Cuthbert Peace","The Lynching","1","The Clatter of Wings","77","79"
"1276","Knows","Cuthbert Peace","Severine Milk","1","The Clatter of Wings","78","78"
"1279","Knows","Cuthbert Peace","Holy Track’s Mother","1","The Clatter of Wings","78","78"
"1283","Knows of","Cuthbert Peace","Holy Track's ""deydey""","0","The Clatter of Wings","78","78"
"1310","Knows","Cuthbert Peace","Townsmen (involved in the lynching)","1","The Clatter of Wings","78","78"
"1680","Knows","Cuthbert Peace","The Lynching","1","Nonette's Bed","243","243"
"1804","Knows","Cuthbert Peace","The Lynching","1","Walking on Air","250","251"
"2071","Knows","Cuthbert Peace","The Lynching","1","Disaster Stamps of Pluto","307","308"
"2084","Knows of","Cuthbert Peace","The Lochren Murder","0","Disaster Stamps of Pluto","307","307"
"2117","Knows","Cuthbert Peace","Henri Peace","1","The Way Things Are","91","91"
"2118","Knows","Cuthbert Peace","Lafayette Peace","1","The Way Things Are","91","91"
"2247","Knows","Cuthbert Peace","The Lynching","1","The Wolf","114","114"
"2248","Knows","Cuthbert Peace","Henri Peace","1","The Wolf","114","114"
"2249","Knows","Cuthbert Peace","Lafayette Peace","1","The Wolf","114","114"
"3204","Exchange","Cuthbert Peace","Emil Buckendorf's First Brother","1","Death Song","74","75"
"3205","Exchange","Cuthbert Peace","Emil Buckendorf's Second Brother","1","Death Song","74","75"
"3206","Exchange","Cuthbert Peace","Emil Buckendorf's Third Brother","1","Death Song","74","75"
"143","Knows","Asiginak","The Lynching","1","Mustache Maude","17","17"
"868","Knows","Asiginak","Babies","1","The Basket Makers","60","60"
"870","Knows","Asiginak","Farm Women","1","The Basket Makers","60","60"
"880","Knows","Asiginak","Cuthbert Peace","1","The Basket Makers","60","60"
"884","Exchange","Asiginak","Cuthbert Peace","1","The Basket Makers","61","61"
"891","Exchange","Asiginak","Seraph Milk (Mooshum)","1","The Lochren Farm","61","63"
"892","Exchange","Asiginak","Holy Track","1","The Lochren Farm","61","63"
"893","Exchange","Asiginak","Cuthbert Peace","1","The Lochren Farm","61","63"
"897","Knows","Asiginak","The Lochren Murder","0","The Lochren Farm","61","63"
"909","Knows of","Asiginak","Satan","0","The Lochren Farm","62","62"
"914","Knows","Asiginak","The Lochren Family","1","The Lochren Farm","62","62"
"921","Knows","Asiginak","Doctor Cordelia Lochren","1","The Lochren Farm","63","63"
"924","Knows","Asiginak","Quintus Fells","0","The Lochren Farm","63","63"
"955","Knows","Asiginak","Emil Buckendorf","1","A Little Medicine","64","65"
"956","Knows","Asiginak","Eugene Wildstrand","1","A Little Medicine","64","65"
"960","Knows","Asiginak","The Lynching","1","A Little Medicine","64","65"
"984","Knows","Asiginak","The Lynching","1","Confessional","66","66"
"988","Knows","Asiginak","Eugene Wildstrand","1","Confessional","65","66"
"991","Knows","Asiginak","Emil Buckendorf","1","Confessional","65","66"
"996","Knows","Asiginak","Quintus Fells","1","Confessional","66","66"
"1000","Knows","Asiginak","The Lochren Family","1","Confessional","66","66"
"1010","Knows","Asiginak","The Lochren Murder","0","Confessional","66","66"
"1055","Exchange","Asiginak","Holy Track","1","The Party","69","70"
"1056","Exchange","Asiginak","Seraph Milk (Mooshum)","1","The Party","69","69"
"1059","Knows","Asiginak","The Lynching","1","The Party","69","70"
"1190","Knows","Asiginak","Quintus Fells","1","Death Song","74","74"
"1191","Exchange","Asiginak","Emil Buckendorf","1","Death Song","74","74"
"1223","Knows","Asiginak","The Bwaanag","1","Death Song","75","75"
"1229","Knows","Asiginak","Johann Vogeli","1","Death Song","76","76"
"1230","Knows","Asiginak","Frederic Vogeli","1","Death Song","76","76"
"1247","Knows","Asiginak","The Lynching","1","Death Song","74","76"
"1271","Knows","Asiginak","The Lynching","1","The Clatter of Wings","77","79"
"1311","Knows","Asiginak","Townsmen (involved in the lynching)","1","The Clatter of Wings","78","78"
"1688","Knows","Asiginak","The Lynching","1","Nonette's Bed","243","243"
"1802","Knows","Asiginak","The Lynching","1","Walking on Air","251","251"
"2077","Knows","Asiginak","The Lynching","1","Disaster Stamps of Pluto","307","308"
"2085","Knows of","Asiginak","The Lochren Murder","0","Disaster Stamps of Pluto","307","307"
"3118","Knows","Asiginak","Emil Buckendorf's First Brother","1","A Little Medicine","64","65"
"3119","Knows","Asiginak","Emil Buckendorf's Second Brother","1","A Little Medicine","64","65"
"3120","Knows","Asiginak","Emil Buckendorf's Second Brother","1","A Little Medicine","64","65"
"3121","Knows","Asiginak","Emil Buckendorf's Third Brother","1","A Little Medicine","64","65"
"3156","Knows","Asiginak","Emil Buckendorf's First Brother","1","Confessional","65","66"
"3157","Knows","Asiginak","Emil Buckendorf's Second Brother","1","Confessional","65","66"
"3158","Knows","Asiginak","Emil Buckendorf's Third Brother","1","Confessional","65","66"
"3198","Exchange","Asiginak","Emil Buckendorf's First Brother","1","Death Song","74","74"
"3199","Exchange","Asiginak","Emil Buckendorf's Second Brother","1","Death Song","74","74"
"3200","Exchange","Asiginak","Emil Buckendorf's Third Brother","1","Death Song","74","74"
"137","Knows","The Lochren Murder","The Lynching","0","Mustache Maude","17","17"
"1251","Knows","The Lochren Murder","The Lynching","1","Death Song","75","75"
"1252","Knows","The Lochren Murder","The Lynching","1","Death Song","73","73"
"1314","Knows","The Lochren Murder","The Lynching","1","The Clatter of Wings","78","78"
"1948","Knows","The Lochren Murder","The Lynching","1","Disaster Stamps of Pluto","297","297"
"154","Exchange","Billy Peace","Marn Wolde's Mother","1","Satan: Hijacker of a Planet","138","138"
"167","Exchange","Billy Peace","Marn Wolde's Mother","1","Satan: Hijacker of a Planet","140","140"
"180","Exchange","Billy Peace","Marn Wolde","1","Satan: Hijacker of a Planet","141","145"
"274","Knows","Billy Peace","God","1","Satan: Hijacker of a Planet","142","142"
"275","Exchange","Billy Peace","""[S]inging people""","1","Satan: Hijacker of a Planet","141","144"
"276","Knows","Billy Peace","Satan","1","Satan: Hijacker of a Planet","142","144"
"281","Exchange","Billy Peace","God","1","Satan: Hijacker of a Planet","143","143"
"282","Knows","Billy Peace","God","1","Satan: Hijacker of a Planet","144","144"
"283","Knows","Billy Peace","Ed (""[M]ain preacher"")","1","Satan: Hijacker of a Planet","144","144"
"284","Knows","Billy Peace","Ed's Mother","1","Satan: Hijacker of a Planet","144","145"
"294","Exchange","Billy Peace","Marn Wolde","1","The Daniels","147","157"
"297","Knows","Billy Peace","Judah Peace","1","The Daniels","147","150"
"298","Knows","Billy Peace","Lilith Peace","1","The Daniels","147","150"
"308","Knows","Billy Peace","Billy Peace's Father","1","The Daniels","148","148"
"309","Knows","Billy Peace","Billy Peace's Mother","1","The Daniels","148","148"
"311","Knows","Billy Peace","Maggie Peace","1","The Daniels","148","148"
"321","Knows","Billy Peace","""[E]ight retired persons""","1","The Daniels","148","148"
"325","Knows of","Billy Peace","Marn Wolde's First Brother","1","The Daniels","149","150"
"326","Knows of","Billy Peace","Marn Wolde's Second Brother","1","The Daniels","149","150"
"327","Exchange","Billy Peace","""[E]ight retired persons""","1","The Daniels","149","149"
"332","Knows","Billy Peace","Marn Wolde's Father","1","The Daniels","149","149"
"333","Knows","Billy Peace","Marn Wolde's Mother","1","The Daniels","149","149"
"334","Exchange","Billy Peace","Marn Wolde's Father","1","The Daniels","150","150"
"335","Exchange","Billy Peace","Marn Wolde's Mother","1","The Daniels","150","150"
"341","Knows","Billy Peace","Warren Wolde","1","The Daniels","150","151"
"346","Knows","Billy Peace","Marn Wolde's Father","1","The Daniels","151","153"
"347","Knows","Billy Peace","Marn Wolde's Mother","1","The Daniels","151","151"
"557","Exchange","Billy Peace","Marn Wolde's Mother","1","The Daniels","153","153"
"560","Knows","Billy Peace","Warren Wolde","1","The Daniels","153","153"
"562","Knows","Billy Peace","""[L]awyer"" (Billy hires)","1","The Daniels","153","153"
"563","Knows","Billy Peace","""[E]ight retired persons""","1","The Daniels","153","153"
"567","Knows","Billy Peace","Judah Peace","1","The Daniels","154","154"
"568","Exchange","Billy Peace","Marn Wolde's Mother","1","The Daniels","155","155"
"573","Knows","Billy Peace","""[A] congressional member""","1","The Daniels","155","155"
"586","Knows","Billy Peace","The Kindred","1","The Kindred","158","159"
"587","Exchange","Billy Peace","Marn Wolde","1","The Kindred","159","162"
"589","Knows","Billy Peace","Satan","1","The Kindred","159","159"
"590","Knows","Billy Peace","God","1","The Kindred","159","159"
"598","Knows","Billy Peace","Billy Peace's Father","1","The Kindred","160","160"
"599","Knows","Billy Peace","Billy Peace's Mother","1","The Kindred","160","161"
"600","Knows","Billy Peace","Maggie Peace","1","The Kindred","160","161"
"610","Exchange","Billy Peace","Judah Peace","1","The Kindred","161","162"
"611","Exchange","Billy Peace","Lilith Peace","1","The Kindred","161","162"
"629","Knows","Billy Peace","Judah Peace","1","The Kindred","166","169"
"630","Knows","Billy Peace","Lilith Peace","1","The Kindred","166","167"
"633","Knows","Billy Peace","Deborah","1","The Kindred","167","167"
"635","Exchange","Billy Peace","Marn Wolde","1","The Kindred","169","170"
"636","Knows","Billy Peace","Lilith Peace","1","The Kindred","169","169"
"640","Knows","Billy Peace","Bliss","1","The Kindred","170","170"
"651","Knows","Billy Peace","Judah Peace","1","The Kindred","172","172"
"652","Knows","Billy Peace","Lilith Peace","1","The Kindred","172","172"
"656","Knows","Billy Peace","Marn's Diamondback","1","The Kindred","173","173"
"657","Knows","Billy Peace","Marn's Copperhead","1","The Kindred","173","173"
"1426","Knows","Billy Peace","Marn Wolde","1","The 4-B's","184","184"
"1428","Knows","Billy Peace","Corwin Peace","1","The 4-B's","184","184"
"1714","Knows","Billy Peace","Unknown Buckendorf","1","Nonette's Bed","243","243"
"1715","Knows","Billy Peace","The Kindred","1","Nonette's Bed","243","243"
"1717","Knows","Billy Peace","Mantle Family","1","Nonette's Bed","243","243"
"1737","Knows","Billy Peace","The Kindred","1","The Concert","245","245"
"1816","Knows","Billy Peace","The Kindred","1","Walking on Air","253","253"
"2050","Knows","Billy Peace","The Kindred","1","Disaster Stamps of Pluto","305","305"
"2269","Knows","Billy Peace","Maggie Peace","1","The Wolf","116","116"
"2277","Knows","Billy Peace","Maggie Peace","1","Come In","118","118"
"2282","Knows","Billy Peace","Lafayette Peace","0","Come In","119","119"
"2287","Knows","Billy Peace","Neve Harp","1","Come In","121","121"
"2288","Knows","Billy Peace","Maggie Peace","1","Come In","121","123"
"2290","Knows","Billy Peace","Billy Peace's Mother","1","Come In","122","122"
"2292","Knows","Billy Peace","Billy Peace's Grandfather","1","Come In","122","122"
"2294","Knows of","Billy Peace","Bonnie","0","Come In","123","123"
"2296","Knows","Billy Peace","Billy Peace's Grandfather","1","Come In","124","124"
"2298","Knows","Billy Peace","Billy Peace's Grandmother","1","Come In","124","124"
"2300","Exchange","Billy Peace","John Wildstrand","1","The Gingerbread Boy","124","125"
"2301","Exchange","Billy Peace","Neve Harp","1","The Gingerbread Boy","124","125"
"2306","Knows","Billy Peace","Neve Harp","1","The Gingerbread Boy","126","126"
"2308","Knows","Billy Peace","Neve Harp","1","Helpless","126","126"
"2322","Knows","Billy Peace","Maggie Peace","1","Murdo Harp","128","128"
"2329","Exchange","Billy Peace","Maggie Peace","1","The Gesture","129","129"
"2342","Knows","Billy Peace","Corwin (Billy's best buddy)","1","The Garage","131","131"
"160","Knows","Marn Wolde's Mother","Warren Wolde","1","Satan: Hijacker of a Planet","139","139"
"163","Knows of","Marn Wolde's Mother","Warren Wolde's Father","0","Satan: Hijacker of a Planet","139","139"
"302","Knows","Marn Wolde's Mother","Marn Wolde's Father","1","The Daniels","147","153"
"315","Knows","Marn Wolde's Mother","Billy Peace","1","The Daniels","148","148"
"318","Knows of","Marn Wolde's Mother","Judah Peace","0","The Daniels","148","148"
"319","Knows of","Marn Wolde's Mother","Lilith Peace","0","The Daniels","148","148"
"338","Knows","Marn Wolde's Mother","Judah Peace","1","The Daniels","150","150"
"339","Knows","Marn Wolde's Mother","Lilith Peace","1","The Daniels","150","150"
"345","Knows","Marn Wolde's Mother","Warren Wolde","1","The Daniels","150","151"
"559","Exchange","Marn Wolde's Mother","Warren Wolde","1","The Daniels","153","153"
"578","Knows","Marn Wolde's Mother","Billy Peace","1","The Daniels","157","157"
"157","Knows","Marn Wolde's Father","Marn Wolde's Mother","1","Satan: Hijacker of a Planet","139","139"
"159","Knows","Marn Wolde's Father","Warren Wolde","1","Satan: Hijacker of a Planet","139","139"
"162","Knows of","Marn Wolde's Father","Warren Wolde's Father","0","Satan: Hijacker of a Planet","139","139"
"293","Knows","Marn Wolde's Father","Marn Wolde's Mother","1","Satan: Hijacker of a Planet","146","146"
"314","Knows","Marn Wolde's Father","Billy Peace","1","The Daniels","148","148"
"316","Knows of","Marn Wolde's Father","Judah Peace","0","The Daniels","148","148"
"317","Knows of","Marn Wolde's Father","Lilith Peace","0","The Daniels","148","148"
"336","Knows","Marn Wolde's Father","Judah Peace","1","The Daniels","150","150"
"337","Knows","Marn Wolde's Father","Lilith Peace","1","The Daniels","150","150"
"342","Knows","Marn Wolde's Father","Marn Wolde's First Brother","1","The Daniels","150","150"
"343","Knows","Marn Wolde's Father","Marn Wolde's Second Brother","1","The Daniels","150","150"
"344","Knows","Marn Wolde's Father","Warren Wolde","1","The Daniels","150","151"
"556","Knows","Marn Wolde's Father","""[E]ight retired persons""","1","The Daniels","152","153"
"575","Knows","Marn Wolde's Father","Warren Wolde","1","The Daniels","155","155"
"582","Knows","Marn Wolde's Father","Marn Wolde's Mother","1","The Kindred","158","158"
"170","Knows","Marn Wolde's Grandfather","Marn Wolde's Grandmother","1","Satan: Hijacker of a Planet","140","140"
"172","Knows","Marn Wolde's Grandfather","Jesus","1","Satan: Hijacker of a Planet","140","140"
"173","Knows","Marn Wolde's Grandmother","Jesus","1","Satan: Hijacker of a Planet","140","140"
"178","Exchange","Ed (""[M]ain preacher"")","Marn Wolde","1","Satan: Hijacker of a Planet","141","141"
"179","Knows","Ed (""[M]ain preacher"")","Billy Peace","1","Satan: Hijacker of a Planet","141","141"
"285","Knows","Ed (""[M]ain preacher"")","Ed's Mother","1","Satan: Hijacker of a Planet","144","146"
"277","Knows","God","""[S]inging people""","1","Satan: Hijacker of a Planet","142","144"
"278","Knows","God","Marn Wolde","1","Satan: Hijacker of a Planet","142","144"
"2450","Knows","God","Jesus","1","The Fire","212","212"
"420","Knows","Shamengwa Milk","Severine Milk","1","A Little Nip","21","21"
"443","Exchange","Shamengwa Milk","Old Retired Priest","1","A Little Nip","22","23"
"445","Knows","Shamengwa Milk","Clemence Harp","1","A Little Nip","22","22"
"447","Knows","Shamengwa Milk","Geraldine Milk","1","A Little Nip","22","22"
"459","Exchange","Shamengwa Milk","Father Cassidy","1","A Little Nip","23","26"
"504","Knows","Shamengwa Milk","Louis Riel","0","A Little Nip","30","30"
"507","Knows of","Shamengwa Milk","Gabriel Dumont","0","A Little Nip","30","30"
"510","Knows","Shamengwa Milk","""[M]ixed-bloods""","1","A Little Nip","30","30"
"514","Knows","Shamengwa Milk","""Indians""","1","A Little Nip","30","30"
"534","Exchange","Shamengwa Milk","Father Cassidy","1","A Little Nip","32","34"
"539","Knows","Shamengwa Milk","Louis Riel","0","A Little Nip","33","34"
"547","Knows","Shamengwa Milk","Clemence Harp","1","A Little Nip","33","33"
"548","Exchange","Shamengwa Milk","Clemence Harp","1","A Little Nip","34","34"
"712","Knows","Shamengwa Milk","Shamengwa's Wife","1","A Little Nip","36","36"
"720","Exchange","Shamengwa Milk","Seraph Milk (Mooshum)","1","A Little Nip","37","41"
"725","Exchange","Shamengwa Milk","Father Cassidy","1","A Little Nip","37","41"
