Relative Order,Event Name,Start Date,End Date,Is Approximate?,Narrator,Start Page,End Page,Start Date TT,End Date TT,Start Page TT,End Page TT,Is Approximate TT?,Evidence,id_x,Novel_x,Duration,Preceding Event,id_y,Container,TT Description,id,Novel_y,Preceding t-t
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),80,80,2000-12-01,0000-01-01,75,92,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,185,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),85,85,2000-12-01,0000-01-01,75,92,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,186,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),90,90,2000-12-01,0000-01-01,75,92,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,187,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),126,126,2000-12-01,0000-01-01,119,134,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,188,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),127,127,2000-12-01,0000-01-01,119,134,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,189,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),128,128,2000-12-01,0000-01-01,119,134,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,190,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),129,129,2000-12-01,0000-01-01,119,134,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,191,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),133,133,2000-12-01,0000-01-01,119,134,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,521,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),230,230,2000-12-01,0000-01-01,230,230,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,192,E A + L 1.12,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Alma (narrator),251,251,2000-10-21,0000-01-01,251,251,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,193,E A + L 1.31,E Not before October 21st 2000,16,Emma's The History of Love,E Not before October 5th 2000
,E Leo and Alma fall in love,1930-01-01,1940-01-01,T,E Leo (narrator),255,255,2000-12-01,0000-01-01,255,255,T,"""When they were ten he asked her to marry him"" (11) Alma and Leo were born in 1920, therefore when they were 10 the year would have been 1930. ""After she left, everything fell apart"" (8) ""In the summer of 1941 the Einsatzgruppen drove deeper east"" (12) Alma leaves before Slonim is invaded, therefore before 1941 and has Isaac in 1940, so she would have have to have left sometime before 1940.",90,Emma's The History of Love,0,E Leo is born,177,E THE DEATH OF LEOPOLD GURSKY,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Bruno reconnect,1945-10-01,1998-01-01,T,E Leo (narrator),5,5,2000-12-01,0000-01-01,3,13,T,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",145,Emma's The History of Love,1,E Zvi dies,246,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Bruno reconnect,1945-10-01,1998-01-01,T,E Leo (narrator),6,6,2000-12-01,0000-01-01,3,13,T,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",145,Emma's The History of Love,1,E Zvi dies,247,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo and Bruno reconnect,1945-10-01,1998-01-01,T,E Leo (narrator),18,18,2000-12-01,0000-01-01,14,34,T,"*The date would have been close to 1998 as Leo states that Bruno's ""hair was thin and white"" (6) indicating Bruno and Leo's old age* They meet after Leo sees Alma M. when Isaac is five (after October 1945) and they have already reconnected by the time of Leo's heart attack (1998)",145,Emma's The History of Love,1,E Zvi dies,248,E THE LAST WORDS ON EARTH 1.2,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),84,84,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,294,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),85,85,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,295,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),86,86,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,570,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),87,87,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,571,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),88,88,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,572,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo attends Isaac's funeral,2000-10-07,2000-10-07,F,E Leo (narrator),89,89,2000-12-01,0000-01-01,75,92,T,"""A memorial service will be held Saturday, October 7th"" (80)",167,Emma's The History of Love,1,E Bird sends Leo 'The History of Love' and letters to Leo and Alma,573,E A JOY FOREVER,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo begins to write again,1998-01-01,1998-01-01,T,E Leo (narrator),9,9,2000-12-01,0000-01-01,3,13,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again""(9)",150,Emma's The History of Love,1,E Misha and Alma become penpals,267,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo begins to write again,1998-01-01,1998-01-01,T,E Leo (narrator),124,124,2000-12-01,0000-01-01,119,134,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again""(9)",150,Emma's The History of Love,1,E Misha and Alma become penpals,268,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo begins to write again,1998-01-01,1998-01-01,T,E Leo (narrator),167,167,2000-12-01,0000-01-01,160,169,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again""(9)",150,Emma's The History of Love,1,E Misha and Alma become penpals,269,E DIE LAUGHING,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo begins to write again,1998-01-01,1998-01-01,T,E Leo (narrator),209,209,2000-12-01,0000-01-01,208,212,T,"""A couple of months after my heart attack, fifty-seven years after I'd given it up, I started to write again""(9)",150,Emma's The History of Love,1,E Misha and Alma become penpals,270,E THE LAST TIME I SAW YOU,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo completes 'The History of Love',1940-01-01,1941-07-01,T,E Leo (narrator),7,7,2000-12-01,0000-01-01,3,13,T,"""I read the pages of the book that I had written as a young man.... A twenty-year-old in love"" (121) which would make the year 1940 and Leo stops writing when Slonim is invaded in 1941",130,Emma's The History of Love,1,E Zvi steals Leo's obituary,203,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo completes 'The History of Love',1940-01-01,1941-07-01,T,E Leo (narrator),8,8,2000-12-01,0000-01-01,3,13,T,"""I read the pages of the book that I had written as a young man.... A twenty-year-old in love"" (121) which would make the year 1940 and Leo stops writing when Slonim is invaded in 1941",130,Emma's The History of Love,1,E Zvi steals Leo's obituary,204,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo completes 'The History of Love',1940-01-01,1941-07-01,T,E Leo (narrator),12,12,2000-12-01,0000-01-01,3,13,T,"""I read the pages of the book that I had written as a young man.... A twenty-year-old in love"" (121) which would make the year 1940 and Leo stops writing when Slonim is invaded in 1941",130,Emma's The History of Love,1,E Zvi steals Leo's obituary,205,E THE LAST WORDS ON EARTH 1.1,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo completes 'The History of Love',1940-01-01,1941-07-01,T,E Leo (narrator),121,121,2000-12-01,0000-01-01,119,134,T,"""I read the pages of the book that I had written as a young man.... A twenty-year-old in love"" (121) which would make the year 1940 and Leo stops writing when Slonim is invaded in 1941",130,Emma's The History of Love,1,E Zvi steals Leo's obituary,206,E UNTIL THE WRITING HAND HURTS,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
,E Leo completes 'The History of Love',1940-01-01,1941-07-01,T,E Leo (narrator),244,244,2000-12-01,0000-01-01,244,244,T,"""I read the pages of the book that I had written as a young man.... A twenty-year-old in love"" (121) which would make the year 1940 and Leo stops writing when Slonim is invaded in 1941",130,Emma's The History of Love,1,E Zvi steals Leo's obituary,527,E A + L 1.26,E Not before December 2000,13,Emma's The History of Love,_CHOOSE A TELLING TIME
