id_x,Event Name,Novel_x,Start Date,End Date,Duration,Preceding Event,Evidence,id_y,Narrator,Container,Start Page,End Page,TT Description,id,Novel_y,Start Date TT,End Date TT,Preceding t-t
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,545.0,R Leo (narrator),R UNTIL THE WRITING HAND HURTS [1.1],122.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,81.0,R Zvi's narrator,R THE LAST PAGE [1.2],190.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,83.0,R Zvi's narrator,R THE LAST PAGE [1.2],191.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
91,R Rosa destroys the manuscript of The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi publishes The History of Love,This event happened after the publication of The History of Love; re: 1964.,91.0,R Leo (narrator),R A + L [4.3],248.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
79,R The Nazis invade Slonim,Rowan's History of Love,1941-07-01,1941-07-31,0,R Zvi leaves for Chile with The History of Love,Google it.,102.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],8.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
79,R The Nazis invade Slonim,Rowan's History of Love,1941-07-01,1941-07-31,0,R Zvi leaves for Chile with The History of Love,Google it.,107.0,R Leo (narrator),R THE LAST WORDS ON EARTH [1.1],12.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
79,R The Nazis invade Slonim,Rowan's History of Love,1941-07-01,1941-07-31,0,R Zvi leaves for Chile with The History of Love,Google it.,151.0,R Alma (narrator),R 9. IF SHE'S REAL,140.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
79,R The Nazis invade Slonim,Rowan's History of Love,1941-07-01,1941-07-31,0,R Zvi leaves for Chile with The History of Love,Google it.,71.0,R Zvi's narrator,R HERE WE ARE TOGETHER,155.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
79,R The Nazis invade Slonim,Rowan's History of Love,1941-07-01,1941-07-31,0,R Zvi leaves for Chile with The History of Love,Google it.,533.0,R Leo (narrator),R DIE LAUGHING,168.0,0.0,R Not before 1 December 2000,11.0,Rowan's History of Love,2000-12-01,2001-01-31,_CHOOSE A TELLING TIME
86,R Zvi adds Leo's obituary to The History of Love,Rowan's History of Love,1954-01-01,1962-12-31,1,R Zvi and Rosa finish translating The History of Love,"This event occurred years before The History of Love was published; the latest possible date of publication is 1964, and years (plural) indicates a minimum of two. I forget how we decided on 1954.",540.0,R Zvi's narrator,R THE LAST PAGE [1.2],189.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
85,R Zvi and Rosa finish translating The History of Love,Rowan's History of Love,1952-01-01,1952-12-31,1,R Zvi and Rosa meet,"This event probably occurred ""sixteen years"" after ""1936"" (184).",59.0,R Zvi's narrator,R FORGIVE ME,66.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
84,R Zvi and Rosa meet,Rowan's History of Love,1951-09-01,1951-11-01,1,R Zvi learns about his family's death,"""I met Zvi in Valparaiso, in the fall of 1951"" (65).",57.0,R Zvi's narrator,R FORGIVE ME,65.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
84,R Zvi and Rosa meet,Rowan's History of Love,1951-09-01,1951-11-01,1,R Zvi learns about his family's death,"""I met Zvi in Valparaiso, in the fall of 1951"" (65).",73.0,R Zvi's narrator,R HERE WE ARE TOGETHER,157.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
94,R Zvi dies,Rowan's History of Love,1978-01-01,1978-12-31,1,R Charlotte and David meet,"""...until his death in 1978..."" (68).",56.0,R Zvi's narrator,R FORGIVE ME,65.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
94,R Zvi dies,Rowan's History of Love,1978-01-01,1978-12-31,1,R Charlotte and David meet,"""...until his death in 1978..."" (68).",550.0,R Zvi's narrator,R FORGIVE ME,68.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
94,R Zvi dies,Rowan's History of Love,1978-01-01,1978-12-31,1,R Charlotte and David meet,"""...until his death in 1978..."" (68).",64.0,R Zvi's narrator,R FORGIVE ME,71.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
94,R Zvi dies,Rowan's History of Love,1978-01-01,1978-12-31,1,R Charlotte and David meet,"""...until his death in 1978..."" (68).",77.0,R Zvi's narrator,R THE LAST PAGE [1.2],187.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
94,R Zvi dies,Rowan's History of Love,1978-01-01,1978-12-31,1,R Charlotte and David meet,"""...until his death in 1978..."" (68).",78.0,R Zvi's narrator,R THE LAST PAGE [1.2],188.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
83,R Zvi learns about his family's death,Rowan's History of Love,1945-09-02,1951-09-30,1,R Alma refuses Leo's proposal,"This event probably happened after ""the War ended"" but before ""he turned thirty-two"" (156).",62.0,R Zvi's narrator,R FORGIVE ME,68.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
83,R Zvi learns about his family's death,Rowan's History of Love,1945-09-02,1951-09-30,1,R Alma refuses Leo's proposal,"This event probably happened after ""the War ended"" but before ""he turned thirty-two"" (156).",72.0,R Zvi's narrator,R HERE WE ARE TOGETHER,156.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",58.0,R Zvi's narrator,R FORGIVE ME,55.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",65.0,R Zvi's narrator,R FORGIVE ME,74.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",67.0,R Zvi's narrator,R THE TROUBLE WITH THINKING,110.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",152.0,R Alma (narrator),R 9. IF SHE'S REAL,141.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",155.0,R Alma (narrator),R 20. AWAKE IN THE DARK,148.0,0.0,R Not before 14 September 2000,6.0,Rowan's History of Love,2000-09-14,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",69.0,R Zvi's narrator,R HERE WE ARE TOGETHER,153.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
78,R Zvi leaves for Chile with The History of Love,Rowan's History of Love,1941-01-01,1941-07-31,0,R Leo completes The History of Love,"Zvi ""moved to Chile in 1941"" (74), but he moved before the Nazis invaded Slonim. Zvi received The History of Love ""on his last morning in Poland"" (153)",70.0,R Zvi's narrator,R HERE WE ARE TOGETHER,154.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
87,R Zvi publishes The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi adds Leo's obituary to The History of Love,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",61.0,R Zvi's narrator,R FORGIVE ME,67.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
87,R Zvi publishes The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi adds Leo's obituary to The History of Love,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",63.0,R Zvi's narrator,R FORGIVE ME,70.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
87,R Zvi publishes The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi adds Leo's obituary to The History of Love,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",79.0,R Zvi's narrator,R THE LAST PAGE [1.2],188.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
87,R Zvi publishes The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi adds Leo's obituary to The History of Love,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",80.0,R Zvi's narrator,R THE LAST PAGE [1.2],189.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
87,R Zvi publishes The History of Love,Rowan's History of Love,1954-09-01,1964-01-01,1,R Zvi adds Leo's obituary to The History of Love,"This event happened after he showed his manuscript to editors ""in the fall of 1954"" (68). I forget how we decided on 1964.",82.0,R Zvi's narrator,R THE LAST PAGE [1.2],190.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
73,R Zvi sees Leo and Alma kiss,Rowan's History of Love,1936-05-01,1936-07-31,1,R Leo and Alma fall in love,"""Litvinoff remembered the day, early in the summer of 1936"" (184)",76.0,R Zvi's narrator,R THE LAST PAGE [1.1],184.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
76,R Zvi steals Leo's obituary,Rowan's History of Love,1940-01-27,1941-07-31,1,R Isaac is born,"This event happened after Alma leaves for America (and after Isaac Babel dies), and before Zvi leaves for Chile.",68.0,R Zvi's narrator,R THE TROUBLE WITH THINKING,118.0,0.0,R Not Before 1980,7.0,Rowan's History of Love,1980-00-00,0000-00-00,_CHOOSE A TELLING TIME
204,Roskus dies,The Sound and the Fury,1915-00-00,1915-00-00,0,The Compson family visits the cemetery without Jason,Dates collected from Ross and Polk,353.0,Benjamin Compson (narrator),"April Seventh, 1928",33.0,33.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
204,Roskus dies,The Sound and the Fury,1915-00-00,1915-00-00,0,The Compson family visits the cemetery without Jason,Dates collected from Ross and Polk,394.0,Jason Compson IV (narrator),"April Sixth, 1928.",251.0,251.0,Jason loses money at the stock market (April sixth 1928),38.0,The Sound and the Fury,1928-04-06,1928-04-06,Jason chases Quentin and the band member in the red tie in his car (April sixth 1928)
221,Sammy is born,The Bluest Eye,1926-00-00,1926-00-00,1,Pauline is 'educated' by the movies,"""Sammy, [is] fourteen years old"" (35) in 1940, as Claudia states ""there were no marigolds in the fall of 1941"" (5) and then picks up the narration from the previous ""Autumn""(7)",601.0,Pauline Breedlove,"""The onliest time I happy seem like when I was in the picture show.""",123.0,123.0,Not before 1941 (Pauline),50.0,The Bluest Eye,1941-00-00,1943-00-00,_CHOOSE A TELLING TIME
244,The Ball at Netherfield,Pride and Prejudice,1793-11-26,1793-11-26,1,_CHOOSE AN EVENT,,681.0,3rd Person Narrator (PP),Volume 1,85.0,101.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
244,The Ball at Netherfield,Pride and Prejudice,1793-11-26,1793-11-26,1,_CHOOSE AN EVENT,,682.0,3rd Person Narrator (PP),Volume 3,250.0,250.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,685.0,3rd Person Narrator (PP),Volume 1,114.0,114.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,686.0,3rd Person Narrator (PP),Volume 2,173.0,173.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,689.0,3rd Person Narrator (PP),Volume 2,181.0,181.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,687.0,3rd Person Narrator (PP),Volume 2,187.0,187.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,688.0,3rd Person Narrator (PP),Volume 2,193.0,193.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
246,The Bingleys leave Netherfield,Pride and Prejudice,1793-11-27,1793-11-28,2,_CHOOSE AN EVENT,,690.0,3rd Person Narrator (PP),Volume 3,317.0,317.0,_CHOOSE A TELLING TIME,0.0,_CHOOSE A NOVEL,0000-00-00,0000-00-00,_CHOOSE A TELLING TIME
202,The Compson family visits the cemetery without Jason,The Sound and the Fury,1912-00-00,1913-00-00,0,Caddy visits Jason's office,Dates collected from Ross and Polk,350.0,Benjamin Compson (narrator),"April Seventh, 1928",9.0,9.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
202,The Compson family visits the cemetery without Jason,The Sound and the Fury,1912-00-00,1913-00-00,0,Caddy visits Jason's office,Dates collected from Ross and Polk,351.0,Benjamin Compson (narrator),"April Seventh, 1928",10.0,10.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
202,The Compson family visits the cemetery without Jason,The Sound and the Fury,1912-00-00,1913-00-00,0,Caddy visits Jason's office,Dates collected from Ross and Polk,352.0,Benjamin Compson (narrator),"April Seventh, 1928",11.0,11.0,"Luster looks for a quarter (April seventh, 1928)",40.0,The Sound and the Fury,1928-04-07,1928-04-07,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,The Sound and the Fury,1928-04-08,1928-04-09,0,Quentin Jr. runs away,"Occurs in the section ""April Eighth, 1928.""",415.0,3rd Person Narrator (SaF),"April Eighth, 1928.",280.0,280.0,"April Eighth, 1928",45.0,The Sound and the Fury,1928-04-08,1928-04-08,"Benjy watches Quentin run away (April seventh, 1928)"
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,The Sound and the Fury,1928-04-08,1928-04-09,0,Quentin Jr. runs away,"Occurs in the section ""April Eighth, 1928.""",416.0,3rd Person Narrator (SaF),"April Eighth, 1928.",282.0,282.0,"April Eighth, 1928",45.0,The Sound and the Fury,1928-04-08,1928-04-08,"Benjy watches Quentin run away (April seventh, 1928)"
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,The Sound and the Fury,1928-04-08,1928-04-09,0,Quentin Jr. runs away,"Occurs in the section ""April Eighth, 1928.""",417.0,3rd Person Narrator (SaF),"April Eighth, 1928.",283.0,283.0,"April Eighth, 1928",45.0,The Sound and the Fury,1928-04-08,1928-04-08,"Benjy watches Quentin run away (April seventh, 1928)"
208,The Compsons discover Quentin is missing and Jason discovers his money is missing,The Sound and the Fury,1928-04-08,1928-04-09,0,Quentin Jr. runs away,"Occurs in the section ""April Eighth, 1928.""",418.0,3rd Person Narrator (SaF),"April Eighth, 1928.",284.0,284.0,"April Eighth, 1928",45.0,The Sound and the Fury,1928-04-08,1928-04-08,"Benjy watches Quentin run away (April seventh, 1928)"
192,The night before Caddy's wedding and Quentin confronts Herbert Head,The Sound and the Fury,1910-04-24,1910-04-24,0,Quentin meets Herbert Head,"Dates collected from Ross and Polk, ""Mr. and Mrs. Jason Richmond Compson announce the marriage of their daughter Candace to Mr. Sydney Herbert Head on the twenty-fifth of April one thousand nine hundred and ten"" (93)",493.0,Quentin Compson III (narrator),"June Second, 1910",81.0,81.0,Quentin writes notes to his father and Shreve (June second 1910),22.0,The Sound and the Fury,1910-06-02,1910-06-02,Quentin breaks his watch (June second 1910)
