id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1588,Knows,Harry Potter,Dean Thomas,1,The Midnight Duel,107,107
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1589,Knows,Dean Thomas,West Ham Football Team,0,The Midnight Duel,107,107
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1590,Knows,Harry Potter,West Ham Football Team,0,The Midnight Duel,107,107
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1591,Knows,Ronald Weasley,West Ham Football Team,0,The Midnight Duel,107,107
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1592,Exchange,Neville Longbottom,Neville's Grandmother,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1593,Knows,Harry Potter,Neville Longbottom,1,The Midnight Duel,107,107
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1594,Knows,Harry Potter,Neville's Grandmother,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1595,Exchange,Harry Potter,Hermione Granger,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1596,Exchange,Hermione Granger,Neville Longbottom,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1597,Exchange,Hermione Granger,Gryffindor students,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1598,Exchange,Hermione Granger,Ronald Weasley,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1599,Knows,Harry Potter,Rubeus Hagrid,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1600,Exchange,Harry Potter,Draco Malfoy,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1601,Exchange,Draco Malfoy,Malfoy's eagle owl,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1602,Knows,Harry Potter,Malfoy's eagle owl,0,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1603,Exchange,Neville Longbottom,Harry Potter,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1604,Exchange,Neville Longbottom,Ronald Weasley,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1605,Exchange,Draco Malfoy,Neville Longbottom,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1606,Exchange,Minerva McGonagall,Neville Longbottom,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1607,Exchange,Minerva McGonagall,Draco Malfoy,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1608,Exchange,Minerva McGonagall,Harry Potter,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1609,Exchange,Minerva McGonagall,Ronald Weasley,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1610,Knows,Draco Malfoy,Crabbe,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1611,Knows,Draco Malfoy,Goyle,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1612,Knows,Crabbe,Goyle,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1613,Knows,Harry Potter,Crabbe,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1614,Knows,Harry Potter,Goyle,1,The Midnight Duel,108,108
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1615,Knows,Harry Potter,Gryffindor students,1,The Midnight Duel,109,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1616,Knows,Ronald Weasley,Gryffindor students,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1617,Knows,Hermione Granger,Gryffindor students,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1618,Knows,Harry Potter,Ronald Weasley,1,The Midnight Duel,108,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1619,Knows,Gryffindor students,Slytherin Students,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1620,Knows,Harry Potter,Fred Weasley,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1621,Knows,Harry Potter,George Weasley,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1622,Knows,Fred Weasley,George Weasley,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1623,Knows,Harry Potter,Slytherin Students,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1624,Exchange,Madame Hooch,Gryffindor students,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1625,Exchange,Madame Hooch,Slytherin Students,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1626,Exchange,Madame Hooch,Harry Potter,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1627,Exchange,Madame Hooch,Ronald Weasley,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1628,Exchange,Madame Hooch,Hermione Granger,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1629,Knows,Harry Potter,Hermione Granger,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1630,Knows,Harry Potter,Neville Longbottom,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1631,Exchange,Madame Hooch,Neville Longbottom,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1632,Exchange,Madame Hooch,Draco Malfoy,1,The Midnight Duel,109,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1633,Knows,Harry Potter,Draco Malfoy,1,The Midnight Duel,109,109
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1634,Exchange,Draco Malfoy,Slytherin Students,1,The Midnight Duel,110,110
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1635,Exchange,Minerva McGonagall,Padma Patil,1,The Sorting Hat,90,90
16,The Sorting Hat,level 1 (section),85,98,[NULL],[NULL],[NULL],1636,Exchange,The Sorting Hat,Padma Patil,1,The Sorting Hat,90,90
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1637,Exchange,Pavarti Patil,Draco Malfoy,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1638,Exchange,Pansy Parkinson,Pavarti Patil,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1639,Knows,Pavarti Patil,Neville Longbottom,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1640,Knows,Pansy Parkinson,Neville Longbottom,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1641,Knows,Pansy Parkinson,Draco Malfoy,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1642,Knows,Pavarti Patil,Slytherin Students,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1643,Knows,Pansy Parkinson,Slytherin Students,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1644,Knows of,Draco Malfoy,Neville's Grandmother,0,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1645,Exchange,Harry Potter,Draco Malfoy,1,The Midnight Duel,110,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1646,Knows,Draco Malfoy,Neville Longbottom,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1647,Exchange,Hermione Granger,Harry Potter,1,The Midnight Duel,110,110
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1648,Knows,Draco Malfoy,Slytherin Students,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1649,Knows,Draco Malfoy,Gryffindor students,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1650,Knows,Harry Potter,Crabbe,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1651,Knows,Harry Potter,Goyle,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1652,Knows,Crabbe,Goyle,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1653,Knows,Draco Malfoy,Crabbe,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1654,Knows,Draco Malfoy,Goyle,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1655,Exchange,Minerva McGonagall,Harry Potter,1,The Midnight Duel,111,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1656,Exchange,Pavarti Patil,Minerva McGonagall,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1657,Exchange,Ronald Weasley,Minerva McGonagall,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1658,Knows,Pavarti Patil,Harry Potter,1,The Midnight Duel,111,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1659,Knows,Ronald Weasley,Draco Malfoy,1,The Midnight Duel,109,111
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1660,Knows,Harry Potter,Albus Dumbledore,1,The Midnight Duel,112,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1661,Knows,Harry Potter,Rubeus Hagrid,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1662,Exchange,Minerva McGonagall,Professor Flitwick,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1663,Exchange,Minerva McGonagall,Oliver Wood,1,The Midnight Duel,112,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1664,Knows,Harry Potter,Professor Flitwick,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1665,Knows,Harry Potter,Oliver Wood,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1666,Knows,Professor Flitwick,Oliver Wood,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1667,Exchange,Minerva McGonagall,Peeves,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1668,Knows,Harry Potter,Peeves,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1669,Knows,Oliver Wood,Peeves,1,The Midnight Duel,112,112
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1670,Exchange,Oliver Wood,Harry Potter,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1671,Knows,Minerva McGonagall,Charlie Weasley,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1672,Knows,Oliver Wood,Charlie Weasley,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1673,Knows of,Harry Potter,Charlie Weasley,1,The Midnight Duel,113,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1674,Knows,Minerva McGonagall,Albus Dumbledore,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1675,Knows,Oliver Wood,Albus Dumbledore,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1676,Knows,Oliver Wood,Gryffindor Quidditch Team,1,The Midnight Duel,112,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1677,Knows,Minerva McGonagall,Gryffindor Quidditch Team,1,The Midnight Duel,112,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1678,Knows,Harry Potter,Gryffindor Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1679,Knows,Minerva McGonagall,Slytherin Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1680,Knows,Oliver Wood,Slytherin Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1681,Knows,Harry Potter,Slytherin Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1682,Knows,Gryffindor Quidditch Team,Slytherin Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1683,Knows,Minerva McGonagall,Severus Snape,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1684,Knows,Oliver Wood,Severus Snape,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1685,Knows,Harry Potter,Severus Snape,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1686,Knows,Severus Snape,Slytherin Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1687,Knows,Severus Snape,Gryffindor Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1688,Knows,Minerva McGonagall,James Potter,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1689,Knows,Harry Potter,James Potter,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1690,Exchange,Ronald Weasley,Harry Potter,1,The Midnight Duel,113,118
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1691,Knows,Ronald Weasley,Oliver Wood,0,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1692,Knows,Ronald Weasley,Minerva McGonagall,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1693,Knows,Ronald Weasley,Gryffindor Quidditch Team,1,The Midnight Duel,113,113
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1694,Exchange,George Weasley,Harry Potter,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1695,Exchange,Fred Weasley,Harry Potter,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1696,Exchange,Fred Weasley,George Weasley,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1697,Knows,Fred Weasley,Oliver Wood,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1698,Knows,George Weasley,Oliver Wood,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1699,Knows,Fred Weasley,Gryffindor Quidditch Team,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1700,Knows,George Weasley,Gryffindor Quidditch Team,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1701,Knows,Fred Weasley,Charlie Weasley,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1702,Knows,George Weasley,Charlie Weasley,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1703,Knows,Charlie Weasley,Gryffindor Quidditch Team,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1704,Knows,Fred Weasley,Lee Jordan,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1705,Knows,George Weasley,Lee Jordan,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1706,Knows,Harry Potter,Lee Jordan,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1707,Knows of,Harry Potter,Gregory the Smarmy,0,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1708,Knows,Fred Weasley,Gregory the Smarmy,0,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1709,Knows,George Weasley,Gregory the Smarmy,0,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1710,Exchange,Draco Malfoy,Harry Potter,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1711,Exchange,Draco Malfoy,Crabbe,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1712,Knows,Draco Malfoy,Goyle,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1713,Knows,Crabbe,Goyle,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1714,Knows,Draco Malfoy,Muggles,0,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1715,Knows,Harry Potter,Muggles,0,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1716,Exchange,Harry Potter,Crabbe,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1717,Exchange,Harry Potter,Goyle,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1718,Knows,Harry Potter,Hogwarts Teachers,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1719,Knows,Crabbe,Hogwarts Teachers,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1720,Knows,Goyle,Hogwarts Teachers,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1721,Knows,Draco Malfoy,Hogwarts Teachers,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1722,Exchange,Ronald Weasley,Draco Malfoy,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1723,Knows,Ronald Weasley,Crabbe,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1724,Knows,Ronald Weasley,Goyle,1,The Midnight Duel,114,114
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1725,Exchange,Hermione Granger,Harry Potter,1,The Midnight Duel,115,120
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1726,Exchange,Hermione Granger,Ronald Weasley,1,The Midnight Duel,115,120
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1727,Knows,Hermione Granger,Draco Malfoy,1,The Midnight Duel,115,115
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1728,Knows,Harry Potter,Dean Thomas,1,The Midnight Duel,115,115
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1729,Knows,Harry Potter,Seamus Finnigan,1,The Midnight Duel,115,115
2,The Midnight Duel,level 1 (section),107,120,[NULL],[NULL],[NULL],1730,Knows,Harry Potter,Neville Longbottom,1,The Midnight Duel,115,115
